,session_id,ner_model,sentence_index,named_entity_type,entity
12416,7eaa181ea8e6,transformers,1320,B-ORG,Bud
12417,7eaa181ea8e6,transformers,1320,I-ORG,##ding
12418,7eaa181ea8e6,spacy,1321,GPE,Luminaire
12419,7eaa181ea8e6,spacy,1321,FAC,Clark Avenue
12420,7eaa181ea8e6,spacy,1321,ORG,Wireless Telecommunications
12421,7eaa181ea8e6,transformers,1321,B-ORG,Lu
12422,7eaa181ea8e6,transformers,1321,I-ORG,##mina
12423,7eaa181ea8e6,transformers,1321,I-ORG,##ire
12424,7eaa181ea8e6,transformers,1321,B-LOC,Clark
12425,7eaa181ea8e6,transformers,1321,I-LOC,Avenue
12426,7eaa181ea8e6,transformers,1321,B-ORG,Wireless
12427,7eaa181ea8e6,transformers,1321,I-ORG,Telecommunications
12428,7eaa181ea8e6,flair,1321,LOC,Clark Avenue
12429,7eaa181ea8e6,flair,1321,MISC,Pole
12430,7eaa181ea8e6,flair,1321,ORG,Wireless Telecommunications
12431,7eaa181ea8e6,spacy,1322,QUANTITY,31 feet 5 inches
12432,7eaa181ea8e6,spacy,1322,PERSON,Luminaire
12433,7eaa181ea8e6,spacy,1322,QUANTITY,28 feet
12434,7eaa181ea8e6,transformers,1322,B-LOC,Street
12435,7eaa181ea8e6,transformers,1322,B-ORG,Lu
12436,7eaa181ea8e6,transformers,1322,I-ORG,##mina
12437,7eaa181ea8e6,flair,1322,LOC,Luminaire
12438,7eaa181ea8e6,spacy,1323,QUANTITY,6 inches
12439,7eaa181ea8e6,spacy,1323,FAC,Clark Avenue
12440,7eaa181ea8e6,transformers,1323,B-LOC,Clark
12441,7eaa181ea8e6,transformers,1323,I-LOC,Avenue
12442,7eaa181ea8e6,flair,1323,LOC,Clark Avenue
12443,7eaa181ea8e6,spacy,1325,QUANTITY,28 feet 3 inches
12444,7eaa181ea8e6,flair,1325,LOC,Lumen
12445,7eaa181ea8e6,spacy,1326,QUANTITY,31 feet
12446,7eaa181ea8e6,spacy,1326,QUANTITY,5 inches
12447,7eaa181ea8e6,spacy,1327,PERSON,Jeff
12448,7eaa181ea8e6,transformers,1327,B-PER,Jeff
12449,7eaa181ea8e6,flair,1327,PER,Jeff
12450,7eaa181ea8e6,spacy,1328,LAW,chapter 15
12451,7eaa181ea8e6,spacy,1328,GPE,the Long Beach
12452,7eaa181ea8e6,spacy,1328,ORG,Municipal Code
12453,7eaa181ea8e6,spacy,1328,ORG,Wireless
12454,7eaa181ea8e6,transformers,1328,B-MISC,Long
12455,7eaa181ea8e6,transformers,1328,I-LOC,Beach
12456,7eaa181ea8e6,transformers,1328,I-MISC,Municipal
12457,7eaa181ea8e6,transformers,1328,I-MISC,Code
12458,7eaa181ea8e6,flair,1328,LOC,Long Beach
12459,7eaa181ea8e6,flair,1328,ORG,Municipal Code
12460,7eaa181ea8e6,spacy,1329,ORG,the city council
12461,7eaa181ea8e6,spacy,1329,LAW,chapter 15
12462,7eaa181ea8e6,spacy,1329,FAC,Point
12463,7eaa181ea8e6,spacy,1330,CARDINAL,34
12464,7eaa181ea8e6,spacy,1332,LAW,chapter 2
12465,7eaa181ea8e6,spacy,1334,ORG,the California Environmental Quality Act
12466,7eaa181ea8e6,transformers,1334,B-MISC,California
12467,7eaa181ea8e6,transformers,1334,I-MISC,Environmental
12468,7eaa181ea8e6,transformers,1334,I-MISC,Quality
12469,7eaa181ea8e6,transformers,1334,I-MISC,Act
12470,7eaa181ea8e6,flair,1334,MISC,California Environmental Quality Act
12471,7eaa181ea8e6,spacy,1335,PRODUCT,Citywide
12472,7eaa181ea8e6,transformers,1335,B-MISC,City
12473,7eaa181ea8e6,flair,1335,MISC,Citywide
12474,7eaa181ea8e6,spacy,1336,ORG,Cee 1913
12475,7eaa181ea8e6,spacy,1337,GPE,California
12476,7eaa181ea8e6,spacy,1337,ORG,Environmental Quality
12477,7eaa181ea8e6,spacy,1337,CARDINAL,15 301
12478,7eaa181ea8e6,spacy,1337,TIME,10 minutes
12479,7eaa181ea8e6,transformers,1337,B-LOC,California
12480,7eaa181ea8e6,transformers,1337,B-MISC,Environmental
12481,7eaa181ea8e6,transformers,1337,I-MISC,Quality
12482,7eaa181ea8e6,transformers,1337,I-MISC,act
12483,7eaa181ea8e6,flair,1337,LOC,California
12484,7eaa181ea8e6,spacy,1340,TIME,ten minutes
12485,7eaa181ea8e6,spacy,1341,TIME,evening
12486,7eaa181ea8e6,spacy,1341,PERSON,Douglas
12487,7eaa181ea8e6,spacy,1341,PERSON,Katie Pettit
12488,7eaa181ea8e6,spacy,1341,DATE,March
12489,7eaa181ea8e6,spacy,1341,NORP,Hotchkiss
12490,7eaa181ea8e6,spacy,1341,TIME,this evening
12491,7eaa181ea8e6,spacy,1341,DATE,the second row
12492,7eaa181ea8e6,spacy,1341,PERSON,Zoom Miss Han
12493,7eaa181ea8e6,spacy,1341,ORDINAL,first
12494,7eaa181ea8e6,spacy,1341,TIME,earlier this evening
12495,7eaa181ea8e6,transformers,1341,B-PER,Douglas
12496,7eaa181ea8e6,transformers,1341,I-PER,ka
12497,7eaa181ea8e6,transformers,1341,I-PER,##rsten
12498,7eaa181ea8e6,transformers,1341,B-PER,Katie
12499,7eaa181ea8e6,transformers,1341,I-PER,Pet
12500,7eaa181ea8e6,transformers,1341,I-PER,##ti
12501,7eaa181ea8e6,transformers,1341,B-PER,Hot
12502,7eaa181ea8e6,transformers,1341,I-PER,##ch
12503,7eaa181ea8e6,transformers,1341,I-PER,##kis
12504,7eaa181ea8e6,transformers,1341,I-PER,Han
12505,7eaa181ea8e6,flair,1341,PER,Douglas karstens
12506,7eaa181ea8e6,flair,1341,PER,Katie Pettit
12507,7eaa181ea8e6,flair,1341,PER,Hotchkiss
12508,7eaa181ea8e6,flair,1341,MISC,Zoom Miss Han
12509,7eaa181ea8e6,spacy,1342,ORG,Council
12510,7eaa181ea8e6,spacy,1342,GPE,Humanity
12511,7eaa181ea8e6,spacy,1342,PERSON,Han
12512,7eaa181ea8e6,transformers,1342,B-ORG,Council
12513,7eaa181ea8e6,transformers,1342,B-ORG,Human
12514,7eaa181ea8e6,transformers,1342,I-ORG,##ity
12515,7eaa181ea8e6,transformers,1342,I-PER,Han
12516,7eaa181ea8e6,flair,1342,ORG,Council
12517,7eaa181ea8e6,flair,1342,MISC,Humanity
12518,7eaa181ea8e6,flair,1342,MISC,Miss Han
12519,7eaa181ea8e6,spacy,1343,TIME,this evening
12520,7eaa181ea8e6,transformers,1343,B-ORG,AT
12521,7eaa181ea8e6,transformers,1343,I-ORG,&
12522,7eaa181ea8e6,transformers,1343,I-ORG,T
12523,7eaa181ea8e6,flair,1343,ORG,AT & T
12524,7eaa181ea8e6,spacy,1345,PERSON,Han
12525,7eaa181ea8e6,transformers,1345,B-PER,Miss
12526,7eaa181ea8e6,transformers,1345,I-PER,Han
12527,7eaa181ea8e6,flair,1345,PER,Miss Han
12528,7eaa181ea8e6,spacy,1346,PERSON,Alliance
12529,7eaa181ea8e6,spacy,1346,CARDINAL,two
12530,7eaa181ea8e6,transformers,1346,B-ORG,Alliance
12531,7eaa181ea8e6,flair,1346,ORG,Alliance
12532,7eaa181ea8e6,spacy,1347,GPE,California
12533,7eaa181ea8e6,spacy,1347,ORG,Environmental Quality
12534,7eaa181ea8e6,transformers,1347,B-MISC,California
12535,7eaa181ea8e6,transformers,1347,B-MISC,Environmental
12536,7eaa181ea8e6,transformers,1347,I-MISC,Quality
12537,7eaa181ea8e6,flair,1347,LOC,California
12538,7eaa181ea8e6,spacy,1348,DATE,2019
12539,7eaa181ea8e6,spacy,1348,GPE,the Long Beach
12540,7eaa181ea8e6,transformers,1348,B-ORG,Wireless
12541,7eaa181ea8e6,transformers,1348,B-LOC,Long
12542,7eaa181ea8e6,transformers,1348,I-LOC,Beach
12543,7eaa181ea8e6,flair,1348,LOC,Long Beach
12544,7eaa181ea8e6,spacy,1349,ORDINAL,First
12545,7eaa181ea8e6,spacy,1349,CARDINAL,15
12546,7eaa181ea8e6,spacy,1349,TIME,3:03
12547,7eaa181ea8e6,spacy,1350,CARDINAL,302
12548,7eaa181ea8e6,spacy,1351,ORG,Wireless
12549,7eaa181ea8e6,transformers,1351,B-ORG,Wireless
12550,7eaa181ea8e6,spacy,1354,CARDINAL,15 303
12551,7eaa181ea8e6,spacy,1357,GPE,March City
12552,7eaa181ea8e6,spacy,1357,CARDINAL,"1,000"
12553,7eaa181ea8e6,spacy,1357,DATE,only three years
12554,7eaa181ea8e6,spacy,1360,CARDINAL,726
12555,7eaa181ea8e6,spacy,1360,CARDINAL,one
12556,7eaa181ea8e6,spacy,1360,CARDINAL,forty
12557,7eaa181ea8e6,spacy,1361,ORG,Wireless
12558,7eaa181ea8e6,transformers,1361,B-ORG,Wireless
12559,7eaa181ea8e6,spacy,1365,PERSON,Hans
12560,7eaa181ea8e6,transformers,1365,B-PER,Hans
12561,7eaa181ea8e6,flair,1365,MISC,Miss Hans
12562,7eaa181ea8e6,spacy,1366,CARDINAL,5
12563,7eaa181ea8e6,spacy,1367,ORG,RF
12564,7eaa181ea8e6,spacy,1368,ORG,RF
12565,7eaa181ea8e6,spacy,1368,DATE,May
12566,7eaa181ea8e6,spacy,1369,ORG,WCF
12567,7eaa181ea8e6,transformers,1369,B-ORG,WC
12568,7eaa181ea8e6,transformers,1369,I-ORG,##F
12569,7eaa181ea8e6,flair,1369,ORG,WCF
12570,7eaa181ea8e6,spacy,1370,CARDINAL,7
12571,7eaa181ea8e6,spacy,1370,ORG,FCC
12572,7eaa181ea8e6,spacy,1370,ORG,AT&T
12573,7eaa181ea8e6,transformers,1370,B-ORG,FCC
12574,7eaa181ea8e6,transformers,1370,B-ORG,AT
12575,7eaa181ea8e6,transformers,1370,I-ORG,&
12576,7eaa181ea8e6,transformers,1370,I-ORG,T
12577,7eaa181ea8e6,flair,1370,ORG,FCC
12578,7eaa181ea8e6,flair,1370,ORG,AT & T
12579,7eaa181ea8e6,spacy,1371,ORG,RF
12580,7eaa181ea8e6,spacy,1371,QUANTITY,a few yards
12581,7eaa181ea8e6,spacy,1372,QUANTITY,about 25 feet
12582,7eaa181ea8e6,spacy,1372,NORP,Hans
12583,7eaa181ea8e6,transformers,1372,B-PER,Hans
12584,7eaa181ea8e6,flair,1372,PER,Hans
12585,7eaa181ea8e6,spacy,1373,CARDINAL,7
12586,7eaa181ea8e6,spacy,1373,GPE,DC
12587,7eaa181ea8e6,transformers,1373,B-ORG,DC
12588,7eaa181ea8e6,flair,1373,LOC,DC
12589,7eaa181ea8e6,spacy,1374,ORG,FCC
12590,7eaa181ea8e6,spacy,1374,ORG,the National Environmental Policy Act
12591,7eaa181ea8e6,transformers,1374,B-ORG,FCC
12592,7eaa181ea8e6,transformers,1374,B-ORG,Exempt
12593,7eaa181ea8e6,transformers,1374,B-MISC,National
12594,7eaa181ea8e6,transformers,1374,I-MISC,Environmental
12595,7eaa181ea8e6,transformers,1374,I-MISC,Policy
12596,7eaa181ea8e6,transformers,1374,I-MISC,Act
12597,7eaa181ea8e6,flair,1374,ORG,FCC
12598,7eaa181ea8e6,flair,1374,MISC,National Environmental Policy Act
12599,7eaa181ea8e6,spacy,1375,DATE,Season
12600,7eaa181ea8e6,spacy,1376,ORG,FCC
12601,7eaa181ea8e6,transformers,1376,B-ORG,FCC
12602,7eaa181ea8e6,flair,1376,ORG,FCC
12603,7eaa181ea8e6,spacy,1377,ORG,the National Environmental Policy Act
12604,7eaa181ea8e6,transformers,1377,B-MISC,Telecommunications
12605,7eaa181ea8e6,transformers,1377,I-MISC,Act
12606,7eaa181ea8e6,transformers,1377,B-MISC,National
12607,7eaa181ea8e6,transformers,1377,I-MISC,Environmental
12608,7eaa181ea8e6,transformers,1377,I-MISC,Policy
12609,7eaa181ea8e6,transformers,1377,I-MISC,Act
12610,7eaa181ea8e6,flair,1377,MISC,Telecommunications Act
12611,7eaa181ea8e6,flair,1377,MISC,National Environmental Policy Act
12612,7eaa181ea8e6,spacy,1378,NORP,Americans
12613,7eaa181ea8e6,spacy,1378,NORP,Humanity
12614,7eaa181ea8e6,transformers,1378,B-MISC,Americans
12615,7eaa181ea8e6,transformers,1378,I-MISC,with
12616,7eaa181ea8e6,transformers,1378,I-MISC,Di
12617,7eaa181ea8e6,transformers,1378,I-MISC,##sa
12618,7eaa181ea8e6,transformers,1378,I-MISC,##bility
12619,7eaa181ea8e6,transformers,1378,I-MISC,Act
12620,7eaa181ea8e6,flair,1378,MISC,Americans with Disability Act
12621,7eaa181ea8e6,flair,1378,MISC,Humanity
12622,7eaa181ea8e6,spacy,1379,DATE,8th
12623,7eaa181ea8e6,spacy,1380,PERSON,Han
12624,7eaa181ea8e6,transformers,1380,I-PER,Han
12625,7eaa181ea8e6,flair,1380,PER,Miss Han
12626,7eaa181ea8e6,spacy,1383,CARDINAL,11
12627,7eaa181ea8e6,spacy,1383,CARDINAL,8
12628,7eaa181ea8e6,spacy,1384,LAW,the Telecommunications Act
12629,7eaa181ea8e6,transformers,1384,B-MISC,Telecommunications
12630,7eaa181ea8e6,transformers,1384,I-MISC,Act
12631,7eaa181ea8e6,flair,1384,MISC,Telecommunications Act
12632,7eaa181ea8e6,spacy,1386,ORG,Ada
12633,7eaa181ea8e6,spacy,1386,ORG,Ada
12634,7eaa181ea8e6,spacy,1386,ORG,ADA
12635,7eaa181ea8e6,transformers,1386,B-MISC,Telecommunications
12636,7eaa181ea8e6,transformers,1386,I-MISC,","
12637,7eaa181ea8e6,transformers,1386,I-MISC,Act
12638,7eaa181ea8e6,transformers,1386,B-LOC,Ada
12639,7eaa181ea8e6,transformers,1386,B-MISC,Ada
12640,7eaa181ea8e6,transformers,1386,B-ORG,AD
12641,7eaa181ea8e6,transformers,1386,I-ORG,##A
12642,7eaa181ea8e6,flair,1386,MISC,"Telecommunications , Act"
12643,7eaa181ea8e6,flair,1386,MISC,Ada
12644,7eaa181ea8e6,flair,1386,MISC,Ada
12645,7eaa181ea8e6,flair,1386,MISC,ADA
12646,7eaa181ea8e6,spacy,1388,NORP,Han
12647,7eaa181ea8e6,spacy,1388,PERSON,Mark Hodgkiss
12648,7eaa181ea8e6,transformers,1388,B-PER,Mark
12649,7eaa181ea8e6,transformers,1388,I-PER,Ho
12650,7eaa181ea8e6,transformers,1388,I-PER,##d
12651,7eaa181ea8e6,transformers,1388,I-PER,##g
12652,7eaa181ea8e6,transformers,1388,I-PER,##kis
12653,7eaa181ea8e6,transformers,1388,I-PER,##s
12654,7eaa181ea8e6,flair,1388,PER,Han
12655,7eaa181ea8e6,flair,1388,PER,Mark Hodgkiss
12656,7eaa181ea8e6,spacy,1389,PERSON,Katie Pettit
12657,7eaa181ea8e6,transformers,1389,B-PER,Katie
12658,7eaa181ea8e6,transformers,1389,I-PER,Pet
12659,7eaa181ea8e6,transformers,1389,I-PER,##ti
12660,7eaa181ea8e6,transformers,1389,I-PER,##t
12661,7eaa181ea8e6,flair,1389,PER,Katie Pettit
12662,7eaa181ea8e6,spacy,1391,PERSON,Katie Pettit
12663,7eaa181ea8e6,transformers,1391,B-PER,Katie
12664,7eaa181ea8e6,transformers,1391,I-PER,Pet
12665,7eaa181ea8e6,transformers,1391,I-PER,##ti
12666,7eaa181ea8e6,flair,1391,PER,Katie Pettit
12667,7eaa181ea8e6,spacy,1396,ORG,AT&T
12668,7eaa181ea8e6,transformers,1396,B-ORG,AT
12669,7eaa181ea8e6,transformers,1396,I-ORG,&
12670,7eaa181ea8e6,transformers,1396,I-ORG,T
12671,7eaa181ea8e6,flair,1396,ORG,AT & T
12672,7eaa181ea8e6,spacy,1397,ORG,AT&T
12673,7eaa181ea8e6,spacy,1397,TIME,tonight
12674,7eaa181ea8e6,transformers,1397,B-ORG,AT
12675,7eaa181ea8e6,transformers,1397,I-ORG,&
12676,7eaa181ea8e6,transformers,1397,I-ORG,T
12677,7eaa181ea8e6,flair,1397,ORG,AT & T
12678,7eaa181ea8e6,spacy,1398,LAW,the Telecommunications Act
12679,7eaa181ea8e6,transformers,1398,I-MISC,the
12680,7eaa181ea8e6,transformers,1398,B-MISC,Telecommunications
12681,7eaa181ea8e6,transformers,1398,I-MISC,Act
12682,7eaa181ea8e6,flair,1398,MISC,Telecommunications Act
12683,7eaa181ea8e6,spacy,1399,ORG,FCC
12684,7eaa181ea8e6,spacy,1399,DATE,March 20
12685,7eaa181ea8e6,spacy,1399,CARDINAL,22
12686,7eaa181ea8e6,transformers,1399,B-ORG,FCC
12687,7eaa181ea8e6,flair,1399,ORG,FCC
12688,7eaa181ea8e6,spacy,1400,ORG,Authority
12689,7eaa181ea8e6,spacy,1400,ORG,FCC
12690,7eaa181ea8e6,transformers,1400,B-ORG,Authority
12691,7eaa181ea8e6,transformers,1400,B-ORG,FCC
12692,7eaa181ea8e6,flair,1400,ORG,Authority
12693,7eaa181ea8e6,flair,1400,PER,Grant
12694,7eaa181ea8e6,flair,1400,ORG,FCC
12695,7eaa181ea8e6,spacy,1401,NORP,Aesthetics
12696,7eaa181ea8e6,flair,1401,MISC,Aesthetics
12697,7eaa181ea8e6,spacy,1404,GPE,California
12698,7eaa181ea8e6,spacy,1404,PERSON,x. Next X
12699,7eaa181ea8e6,spacy,1404,ORG,Burlingham
12700,7eaa181ea8e6,transformers,1404,B-LOC,California
12701,7eaa181ea8e6,transformers,1404,B-LOC,B
12702,7eaa181ea8e6,transformers,1404,B-LOC,##ur
12703,7eaa181ea8e6,transformers,1404,I-LOC,##ling
12704,7eaa181ea8e6,transformers,1404,I-LOC,##ham
12705,7eaa181ea8e6,transformers,1404,B-ORG,Wireless
12706,7eaa181ea8e6,flair,1404,LOC,California
12707,7eaa181ea8e6,flair,1404,LOC,Burlingham
12708,7eaa181ea8e6,spacy,1410,ORG,AT&T
12709,7eaa181ea8e6,spacy,1410,DATE,last week
12710,7eaa181ea8e6,transformers,1410,B-ORG,AT
12711,7eaa181ea8e6,transformers,1410,I-ORG,&
12712,7eaa181ea8e6,transformers,1410,I-ORG,T
12713,7eaa181ea8e6,flair,1410,ORG,AT & T
12714,7eaa181ea8e6,spacy,1411,ORDINAL,First
12715,7eaa181ea8e6,spacy,1411,EVENT,Ladies Code
12716,7eaa181ea8e6,spacy,1411,NORP,Aesthetics
12717,7eaa181ea8e6,transformers,1411,B-MISC,Ladies
12718,7eaa181ea8e6,transformers,1411,I-MISC,Code
12719,7eaa181ea8e6,transformers,1411,B-MISC,A
12720,7eaa181ea8e6,flair,1411,MISC,Ladies Code
12721,7eaa181ea8e6,transformers,1415,B-ORG,Aid
12722,7eaa181ea8e6,transformers,1415,I-ORG,T
12723,7eaa181ea8e6,spacy,1416,ORG,AT&T
12724,7eaa181ea8e6,transformers,1416,B-ORG,AT
12725,7eaa181ea8e6,transformers,1416,I-ORG,&
12726,7eaa181ea8e6,transformers,1416,I-ORG,T
12727,7eaa181ea8e6,flair,1416,ORG,AT & T
12728,7eaa181ea8e6,spacy,1417,NORP,Aesthetics
12729,7eaa181ea8e6,spacy,1417,CARDINAL,three
12730,7eaa181ea8e6,flair,1417,MISC,Aesthetics
12731,7eaa181ea8e6,spacy,1418,ORG,antenna preferences
12732,7eaa181ea8e6,spacy,1418,ORG,AT&T
12733,7eaa181ea8e6,transformers,1418,B-ORG,AT
12734,7eaa181ea8e6,transformers,1418,I-ORG,&
12735,7eaa181ea8e6,transformers,1418,I-ORG,T
12736,7eaa181ea8e6,flair,1418,ORG,AT & T
12737,7eaa181ea8e6,spacy,1421,ORG,Reliance
12738,7eaa181ea8e6,spacy,1421,DATE,18th
12739,7eaa181ea8e6,transformers,1421,B-ORG,Re
12740,7eaa181ea8e6,transformers,1421,I-ORG,##liance
12741,7eaa181ea8e6,flair,1421,ORG,Reliance
12742,7eaa181ea8e6,spacy,1422,DATE,June
12743,7eaa181ea8e6,spacy,1422,ORG,ETS
12744,7eaa181ea8e6,transformers,1422,B-ORG,ET
12745,7eaa181ea8e6,flair,1422,MISC,ETS
12746,7eaa181ea8e6,spacy,1427,TIME,two minutes
12747,7eaa181ea8e6,spacy,1429,PERSON,Sam cha
12748,7eaa181ea8e6,spacy,1429,ORG,AT&T
12749,7eaa181ea8e6,transformers,1429,B-PER,Sam
12750,7eaa181ea8e6,transformers,1429,B-ORG,AT
12751,7eaa181ea8e6,transformers,1429,I-ORG,&
12752,7eaa181ea8e6,transformers,1429,I-ORG,T
12753,7eaa181ea8e6,flair,1429,PER,Sam cha
12754,7eaa181ea8e6,flair,1429,ORG,AT & T
12755,7eaa181ea8e6,spacy,1431,ORG,fcc
12756,7eaa181ea8e6,spacy,1432,PERSON,Siobhan Cooney
12757,7eaa181ea8e6,transformers,1432,B-ORG,Council
12758,7eaa181ea8e6,transformers,1432,B-PER,Si
12759,7eaa181ea8e6,transformers,1432,I-PER,##ob
12760,7eaa181ea8e6,transformers,1432,B-PER,##han
12761,7eaa181ea8e6,transformers,1432,I-PER,Co
12762,7eaa181ea8e6,transformers,1432,I-PER,##oney
12763,7eaa181ea8e6,flair,1432,PER,Siobhan Cooney
12764,7eaa181ea8e6,spacy,1433,TIME,evening
12765,7eaa181ea8e6,spacy,1434,PERSON,Siobhan
12766,7eaa181ea8e6,spacy,1434,ORG,Cooney
12767,7eaa181ea8e6,transformers,1434,B-PER,Si
12768,7eaa181ea8e6,transformers,1434,I-PER,##ob
12769,7eaa181ea8e6,transformers,1434,B-PER,##han
12770,7eaa181ea8e6,transformers,1434,B-PER,Co
12771,7eaa181ea8e6,transformers,1434,B-PER,##oney
12772,7eaa181ea8e6,flair,1434,PER,Siobhan
12773,7eaa181ea8e6,flair,1434,PER,Cooney
12774,7eaa181ea8e6,spacy,1436,ORG,Machamp Meldrum
12775,7eaa181ea8e6,transformers,1436,B-LOC,Mac
12776,7eaa181ea8e6,transformers,1436,I-ORG,##ham
12777,7eaa181ea8e6,transformers,1436,I-LOC,##p
12778,7eaa181ea8e6,transformers,1436,I-LOC,Mel
12779,7eaa181ea8e6,transformers,1436,I-LOC,##drum
12780,7eaa181ea8e6,flair,1436,ORG,Machamp Meldrum
12781,7eaa181ea8e6,spacy,1437,ORG,AT&T
12782,7eaa181ea8e6,transformers,1437,B-ORG,LL
12783,7eaa181ea8e6,transformers,1437,I-ORG,##P
12784,7eaa181ea8e6,transformers,1437,B-ORG,AT
12785,7eaa181ea8e6,transformers,1437,I-ORG,&
12786,7eaa181ea8e6,transformers,1437,I-ORG,T
12787,7eaa181ea8e6,flair,1437,ORG,LLP
12788,7eaa181ea8e6,flair,1437,ORG,AT & T
12789,7eaa181ea8e6,spacy,1441,PERSON,Sam
12790,7eaa181ea8e6,transformers,1441,B-PER,Sam
12791,7eaa181ea8e6,flair,1441,PER,Sam
12792,7eaa181ea8e6,transformers,1442,B-ORG,City
12793,7eaa181ea8e6,spacy,1443,ORG,SQL
12794,7eaa181ea8e6,transformers,1443,B-MISC,S
12795,7eaa181ea8e6,transformers,1443,I-MISC,##QL
12796,7eaa181ea8e6,spacy,1445,GPE,Telecom
12797,7eaa181ea8e6,transformers,1445,B-ORG,Telecom
12798,7eaa181ea8e6,transformers,1445,I-ORG,.
12799,7eaa181ea8e6,flair,1445,ORG,Telecom
12800,7eaa181ea8e6,transformers,1447,B-MISC,City
12801,7eaa181ea8e6,transformers,1447,I-MISC,##wide
12802,7eaa181ea8e6,flair,1447,MISC,Citywide
12803,7eaa181ea8e6,spacy,1448,ORG,Ada
12804,7eaa181ea8e6,transformers,1448,B-MISC,Ada
12805,7eaa181ea8e6,flair,1448,MISC,Ada
12806,7eaa181ea8e6,spacy,1451,ORG,FCC
12807,7eaa181ea8e6,spacy,1451,ORG,Council
12808,7eaa181ea8e6,transformers,1451,B-ORG,FCC
12809,7eaa181ea8e6,transformers,1451,B-ORG,Council
12810,7eaa181ea8e6,flair,1451,ORG,FCC
12811,7eaa181ea8e6,flair,1451,ORG,Council
12812,7eaa181ea8e6,spacy,1456,TIME,five minutes
12813,7eaa181ea8e6,spacy,1459,TIME,tonight
12814,7eaa181ea8e6,spacy,1459,CARDINAL,15
12815,7eaa181ea8e6,spacy,1459,PERSON,Ada Ada
12816,7eaa181ea8e6,transformers,1459,B-MISC,Ada
12817,7eaa181ea8e6,transformers,1459,I-MISC,Ada
12818,7eaa181ea8e6,flair,1459,MISC,Ada Ada
12819,7eaa181ea8e6,spacy,1460,PRODUCT,Municipal Code
12820,7eaa181ea8e6,spacy,1460,CARDINAL,2.96
12821,7eaa181ea8e6,spacy,1460,PERSON,Hans
12822,7eaa181ea8e6,transformers,1460,B-MISC,Municipal
12823,7eaa181ea8e6,transformers,1460,I-MISC,Code
12824,7eaa181ea8e6,transformers,1460,B-PER,Hans
12825,7eaa181ea8e6,flair,1460,MISC,Municipal Code
12826,7eaa181ea8e6,flair,1460,PER,Hans
12827,7eaa181ea8e6,spacy,1461,PERSON,Ridge
12828,7eaa181ea8e6,transformers,1461,B-PER,Ridge
12829,7eaa181ea8e6,flair,1461,PER,Ridge
12830,7eaa181ea8e6,spacy,1462,TIME,tonight
12831,7eaa181ea8e6,spacy,1463,PERSON,Mary Ann
12832,7eaa181ea8e6,transformers,1463,B-PER,Mary
12833,7eaa181ea8e6,transformers,1463,I-PER,Ann
12834,7eaa181ea8e6,flair,1463,PER,Mary Ann
12835,7eaa181ea8e6,spacy,1465,ORG,the California Environmental Quality Act
12836,7eaa181ea8e6,transformers,1465,B-MISC,California
12837,7eaa181ea8e6,transformers,1465,I-MISC,Environmental
12838,7eaa181ea8e6,transformers,1465,I-MISC,Quality
12839,7eaa181ea8e6,transformers,1465,I-MISC,Act
12840,7eaa181ea8e6,flair,1465,MISC,California Environmental Quality Act
12841,7eaa181ea8e6,spacy,1468,ORG,Slide
12842,7eaa181ea8e6,transformers,1468,B-MISC,S
12843,7eaa181ea8e6,flair,1468,MISC,Slide
12844,7eaa181ea8e6,spacy,1469,CARDINAL,15.3
12845,7eaa181ea8e6,spacy,1469,ORG,FCC
12846,7eaa181ea8e6,spacy,1469,ORG,RF Raves
12847,7eaa181ea8e6,transformers,1469,B-ORG,FCC
12848,7eaa181ea8e6,transformers,1469,B-MISC,RF
12849,7eaa181ea8e6,transformers,1469,I-MISC,Ra
12850,7eaa181ea8e6,flair,1469,ORG,FCC
12851,7eaa181ea8e6,spacy,1473,WORK_OF_ART,a Citywide Cee
12852,7eaa181ea8e6,transformers,1473,B-MISC,City
12853,7eaa181ea8e6,transformers,1473,I-MISC,##wide
12854,7eaa181ea8e6,transformers,1473,I-MISC,Ce
12855,7eaa181ea8e6,transformers,1473,I-MISC,##e
12856,7eaa181ea8e6,flair,1473,MISC,Citywide Cee
12857,7eaa181ea8e6,spacy,1476,GPE,California
12858,7eaa181ea8e6,spacy,1476,CARDINAL,2
12859,7eaa181ea8e6,spacy,1476,CARDINAL,3
12860,7eaa181ea8e6,transformers,1476,B-LOC,California
12861,7eaa181ea8e6,transformers,1476,B-ORG,Environmental
12862,7eaa181ea8e6,transformers,1476,I-ORG,Quality
12863,7eaa181ea8e6,flair,1476,LOC,California
12864,7eaa181ea8e6,flair,1476,MISC,Environmental Quality act
12865,7eaa181ea8e6,flair,1476,MISC,Class 2
12866,7eaa181ea8e6,spacy,1479,PERSON,Secret
12867,7eaa181ea8e6,transformers,1479,B-MISC,Secret
12868,7eaa181ea8e6,spacy,1481,PERSON,Stephen
12869,7eaa181ea8e6,transformers,1481,B-PER,Stephen
12870,7eaa181ea8e6,flair,1481,PER,Stephen
12871,7eaa181ea8e6,spacy,1484,DATE,October 13
12872,7eaa181ea8e6,spacy,1486,GPE,Maura
12873,7eaa181ea8e6,transformers,1486,B-PER,Ma
12874,7eaa181ea8e6,flair,1486,PER,Maura
12875,7eaa181ea8e6,spacy,1488,ORG,the city council
