,session_id,ner_model,sentence_index,named_entity_type,entity
6805,045040daa18b,spacy,726,DATE,2022
6806,045040daa18b,transformers,726,B-ORG,Council
6807,045040daa18b,spacy,727,DATE,2019
6808,045040daa18b,spacy,728,DATE,earlier this year
6809,045040daa18b,spacy,728,DATE,2023
6810,045040daa18b,spacy,728,ORG,State
6811,045040daa18b,spacy,729,ORG,City
6812,045040daa18b,spacy,729,GPE,Southall
6813,045040daa18b,transformers,729,B-LOC,South
6814,045040daa18b,transformers,729,I-LOC,##all
6815,045040daa18b,spacy,733,DATE,annual
6816,045040daa18b,spacy,738,CARDINAL,151
6817,045040daa18b,spacy,738,DATE,2019
6818,045040daa18b,spacy,738,ORG,Solid Waste Management
6819,045040daa18b,spacy,738,DATE,2021 2022
6820,045040daa18b,spacy,738,ORG,Division
6821,045040daa18b,spacy,738,ORG,Network
6822,045040daa18b,spacy,738,GPE,the Cedar Hills Regional Landfill
6823,045040daa18b,transformers,738,B-ORG,Solid
6824,045040daa18b,transformers,738,I-ORG,Waste
6825,045040daa18b,transformers,738,I-ORG,Management
6826,045040daa18b,transformers,738,B-ORG,The
6827,045040daa18b,transformers,738,I-ORG,Division
6828,045040daa18b,transformers,738,B-ORG,transfer
6829,045040daa18b,transformers,738,B-LOC,Cedar
6830,045040daa18b,transformers,738,I-LOC,Hills
6831,045040daa18b,transformers,738,I-LOC,Regional
6832,045040daa18b,transformers,738,I-LOC,Land
6833,045040daa18b,transformers,738,I-LOC,##fill
6834,045040daa18b,spacy,740,CARDINAL,approximately seven hundred seventy million dollars
6835,045040daa18b,spacy,740,DATE,2028
6836,045040daa18b,spacy,740,CARDINAL,151
6837,045040daa18b,spacy,740,CARDINAL,153
6838,045040daa18b,spacy,740,CARDINAL,153
6839,045040daa18b,spacy,740,CARDINAL,20
6840,045040daa18b,spacy,740,DATE,20
6841,045040daa18b,spacy,740,CARDINAL,20
6842,045040daa18b,spacy,741,CARDINAL,236
6843,045040daa18b,spacy,741,DATE,2023
6844,045040daa18b,spacy,741,DATE,2024
6845,045040daa18b,spacy,741,ORG,County
6846,045040daa18b,transformers,741,B-ORG,County
6847,045040daa18b,spacy,742,ORG,Solid Waste
6848,045040daa18b,spacy,742,DATE,annual
6849,045040daa18b,transformers,742,I-ORG,Waste
6850,045040daa18b,spacy,743,DATE,annual
6851,045040daa18b,spacy,743,CARDINAL,3
6852,045040daa18b,spacy,744,CARDINAL,155
6853,045040daa18b,spacy,744,DATE,2023
6854,045040daa18b,spacy,744,DATE,2024
6855,045040daa18b,spacy,745,ORG,Garbage
6856,045040daa18b,spacy,745,CARDINAL,one hundred and fifty four dollars
6857,045040daa18b,spacy,745,MONEY,two cents
6858,045040daa18b,spacy,745,MONEY,135 dollars
6859,045040daa18b,spacy,745,MONEY,64 cents
6860,045040daa18b,spacy,745,DATE,2023
6861,045040daa18b,spacy,745,MONEY,150
6862,045040daa18b,spacy,746,MONEY,An 83 cents
6863,045040daa18b,spacy,746,DATE,2024
6864,045040daa18b,spacy,746,PERCENT,just under twelve percent
6865,045040daa18b,spacy,746,DATE,2023
6866,045040daa18b,spacy,746,PERCENT,approximately 11%
6867,045040daa18b,spacy,746,DATE,2024
6868,045040daa18b,spacy,746,CARDINAL,one hundred and fifty
6869,045040daa18b,spacy,746,MONEY,four dollars
6870,045040daa18b,spacy,746,MONEY,two cents
6871,045040daa18b,spacy,746,MONEY,268
6872,045040daa18b,spacy,746,MONEY,68 cents
6873,045040daa18b,spacy,746,DATE,2023
6874,045040daa18b,spacy,746,PERCENT,9.5%
6875,045040daa18b,spacy,746,CARDINAL,100
6876,045040daa18b,transformers,746,B-LOC,South
6877,045040daa18b,transformers,746,I-LOC,##all
6878,045040daa18b,spacy,747,MONEY,five dollars
6879,045040daa18b,spacy,747,MONEY,28 cents
6880,045040daa18b,spacy,747,DATE,2024
6881,045040daa18b,spacy,747,PERCENT,just under 10%
6882,045040daa18b,spacy,748,CARDINAL,two
6883,045040daa18b,spacy,748,DATE,one year
6884,045040daa18b,spacy,748,PERCENT,5.2 percent
6885,045040daa18b,spacy,749,DATE,2019
6886,045040daa18b,spacy,749,DATE,2020
6887,045040daa18b,spacy,749,CARDINAL,three
6888,045040daa18b,spacy,749,CARDINAL,four
6889,045040daa18b,spacy,749,DATE,annual
6890,045040daa18b,spacy,751,CARDINAL,approximately 20 1.83 21.8
6891,045040daa18b,spacy,751,MONEY,three million dollars
6892,045040daa18b,spacy,751,DATE,2023
6893,045040daa18b,spacy,752,MONEY,22.6 1 million dollars
6894,045040daa18b,spacy,752,DATE,2024
6895,045040daa18b,spacy,753,DATE,annually
6896,045040daa18b,spacy,754,PERSON,Bill
6897,045040daa18b,transformers,754,B-ORG,Bill
6898,045040daa18b,spacy,755,PRODUCT,Hall
6899,045040daa18b,spacy,757,ORG,Republic Services
6900,045040daa18b,spacy,757,GPE,Bellevue
6901,045040daa18b,spacy,757,ORG,Bellevue
6902,045040daa18b,spacy,757,PERCENT,10%
6903,045040daa18b,spacy,757,PERSON,Lee Hall
6904,045040daa18b,transformers,757,B-ORG,Republic
6905,045040daa18b,transformers,757,I-ORG,Services
6906,045040daa18b,transformers,757,B-LOC,Belle
6907,045040daa18b,transformers,757,I-LOC,##vue
6908,045040daa18b,transformers,757,B-LOC,Belle
6909,045040daa18b,transformers,757,I-LOC,##vue
6910,045040daa18b,transformers,757,B-ORG,Lee
6911,045040daa18b,transformers,757,I-ORG,Hall
6912,045040daa18b,spacy,758,PERCENT,10%
6913,045040daa18b,spacy,758,QUANTITY,21.8 3 million
6914,045040daa18b,spacy,758,DATE,a year
6915,045040daa18b,spacy,759,CARDINAL,two
6916,045040daa18b,spacy,759,CARDINAL,one eight million
6917,045040daa18b,transformers,760,B-ORG,The
6918,045040daa18b,transformers,760,I-ORG,Collection
6919,045040daa18b,transformers,760,B-ORG,City
6920,045040daa18b,spacy,761,MONEY,14
6921,045040daa18b,spacy,761,MONEY,15
6922,045040daa18b,spacy,762,TIME,20:23 and
6923,045040daa18b,spacy,762,MONEY,sixteen dollars
6924,045040daa18b,spacy,762,DATE,2020
6925,045040daa18b,spacy,762,DATE,monthly
6926,045040daa18b,spacy,762,MONEY,approximately 79 cents
6927,045040daa18b,spacy,762,DATE,2023
6928,045040daa18b,spacy,762,MONEY,90 cents
6929,045040daa18b,spacy,763,DATE,2024
6930,045040daa18b,spacy,767,ORG,Capital Investments
6931,045040daa18b,transformers,767,B-ORG,Capital
6932,045040daa18b,transformers,767,I-ORG,Investment
6933,045040daa18b,transformers,767,I-ORG,##s
6934,045040daa18b,spacy,768,FAC,Cedar
6935,045040daa18b,spacy,768,ORG,Hills
6936,045040daa18b,transformers,768,B-LOC,Cedar
6937,045040daa18b,transformers,768,I-LOC,","
6938,045040daa18b,transformers,768,B-LOC,Hills
6939,045040daa18b,spacy,769,ORG,Reserve
6940,045040daa18b,transformers,769,B-ORG,Reserve
6941,045040daa18b,spacy,770,PERCENT,nine point six percent
6942,045040daa18b,spacy,770,DATE,each year
6943,045040daa18b,spacy,770,CARDINAL,at least 20 22
6944,045040daa18b,spacy,771,DATE,six-year
6945,045040daa18b,spacy,771,DATE,between 2023 and 2024
6946,045040daa18b,spacy,771,PERSON,Recycling
6947,045040daa18b,spacy,771,CARDINAL,zero
6948,045040daa18b,transformers,771,B-ORG,Partners
6949,045040daa18b,spacy,772,ORDINAL,first
6950,045040daa18b,spacy,772,GPE,Capital
6951,045040daa18b,transformers,772,B-ORG,Capital
6952,045040daa18b,transformers,772,B-ORG,Municipal
6953,045040daa18b,spacy,773,ORDINAL,second
6954,045040daa18b,spacy,773,ORDINAL,third
6955,045040daa18b,spacy,775,DATE,the coming years
6956,045040daa18b,spacy,776,DATE,six-year
6957,045040daa18b,spacy,777,GPE,Cedar Hills
6958,045040daa18b,transformers,777,B-LOC,Cedar
6959,045040daa18b,transformers,777,I-LOC,Hills
6960,045040daa18b,spacy,778,DATE,2019
6961,045040daa18b,spacy,780,MONEY,over a billion dollars
6962,045040daa18b,spacy,782,ORG,the Metropolitan Solid Waste
6963,045040daa18b,transformers,782,B-ORG,Metropolitan
6964,045040daa18b,transformers,782,I-ORG,Solid
6965,045040daa18b,transformers,782,I-ORG,Waste
6966,045040daa18b,spacy,783,CARDINAL,as attachments five
6967,045040daa18b,spacy,783,ORG,Advisory
6968,045040daa18b,transformers,783,I-ORG,Advisory
6969,045040daa18b,spacy,784,DATE,early September
6970,045040daa18b,spacy,785,DATE,January 1st
6971,045040daa18b,spacy,785,ORG,Council
6972,045040daa18b,spacy,785,DATE,the first week of September
6973,045040daa18b,spacy,785,ORDINAL,first
6974,045040daa18b,spacy,785,ORG,City
6975,045040daa18b,spacy,785,ORG,Solid Waste
6976,045040daa18b,transformers,785,B-ORG,Council
6977,045040daa18b,transformers,785,B-ORG,City
6978,045040daa18b,transformers,785,I-ORG,and
6979,045040daa18b,transformers,785,I-ORG,##ller
6980,045040daa18b,transformers,785,B-ORG,Partners
6981,045040daa18b,transformers,785,B-ORG,Solid
6982,045040daa18b,transformers,785,I-ORG,Waste
6983,045040daa18b,spacy,787,PERSON,Tara
6984,045040daa18b,transformers,787,B-PER,Tara
6985,045040daa18b,spacy,790,DATE,today
6986,045040daa18b,spacy,792,DATE,today
6987,045040daa18b,spacy,792,CARDINAL,two
6988,045040daa18b,spacy,792,DATE,today
6989,045040daa18b,spacy,793,TIME,about 40 minutes
6990,045040daa18b,spacy,794,ORG,Chi
6991,045040daa18b,transformers,794,B-PER,Chi
6992,045040daa18b,transformers,796,B-LOC,Flint
6993,045040daa18b,spacy,802,DATE,yesterday
6994,045040daa18b,spacy,802,DATE,January of 2024
6995,045040daa18b,spacy,803,ORG,Department
6996,045040daa18b,transformers,803,B-ORG,Department
6997,045040daa18b,spacy,804,DATE,today
6998,045040daa18b,spacy,806,DATE,today
6999,045040daa18b,spacy,808,DATE,Today
7000,045040daa18b,spacy,809,ORG,Sensitivity
7001,045040daa18b,transformers,809,B-ORG,Partners
7002,045040daa18b,spacy,815,PERSON,Patrick
7003,045040daa18b,transformers,815,B-PER,Patrick
7004,045040daa18b,spacy,817,PERSON,Tara
7005,045040daa18b,spacy,817,ORG,Balducci
7006,045040daa18b,transformers,817,B-PER,Tara
7007,045040daa18b,transformers,817,B-PER,Ba
7008,045040daa18b,transformers,817,I-PER,##ld
7009,045040daa18b,transformers,817,I-PER,##ucci
7010,045040daa18b,spacy,818,ORG,Council
7011,045040daa18b,transformers,818,B-ORG,Council
7012,045040daa18b,spacy,821,ORG,Central
7013,045040daa18b,transformers,821,B-ORG,Central
7014,045040daa18b,spacy,825,NORP,McLaughlin
7015,045040daa18b,transformers,825,B-PER,McLaughlin
7016,045040daa18b,spacy,826,PERSON,Dombrowski
7017,045040daa18b,transformers,826,B-PER,Dom
7018,045040daa18b,transformers,826,I-PER,##bro
7019,045040daa18b,transformers,826,B-PER,##wski
7020,045040daa18b,spacy,827,PERSON,Dave
7021,045040daa18b,transformers,827,B-PER,Dave
7022,045040daa18b,spacy,831,GPE,Georgia
7023,045040daa18b,transformers,831,B-LOC,Georgia
7024,045040daa18b,spacy,844,DATE,the last November
7025,045040daa18b,spacy,847,EVENT,Open
7026,045040daa18b,spacy,847,CARDINAL,hundreds of thousands
7027,045040daa18b,spacy,850,DATE,one-year
7028,045040daa18b,spacy,851,DATE,annual
7029,045040daa18b,spacy,852,CARDINAL,zero
7030,045040daa18b,spacy,857,PERSON,Dave
7031,045040daa18b,spacy,857,PERSON,Pat
7032,045040daa18b,transformers,857,B-PER,Dave
7033,045040daa18b,transformers,857,B-PER,Pat
7034,045040daa18b,spacy,858,PERSON,Pat
7035,045040daa18b,spacy,858,DATE,the year
7036,045040daa18b,transformers,858,B-PER,Pat
7037,045040daa18b,spacy,867,GPE,Kirkland
7038,045040daa18b,spacy,867,PERSON,Penny
7039,045040daa18b,spacy,867,DATE,yesterday
7040,045040daa18b,transformers,867,B-PER,Kirk
7041,045040daa18b,transformers,867,I-LOC,##land
7042,045040daa18b,transformers,867,B-PER,Penny
7043,045040daa18b,spacy,873,PERSON,McDermott
7044,045040daa18b,transformers,873,B-PER,M
7045,045040daa18b,transformers,873,B-PER,##c
7046,045040daa18b,transformers,873,I-PER,##D
7047,045040daa18b,transformers,873,I-PER,##er
7048,045040daa18b,transformers,873,B-PER,##mott
7049,045040daa18b,spacy,876,PERSON,Pat
7050,045040daa18b,spacy,876,CARDINAL,two
7051,045040daa18b,transformers,876,B-PER,Pat
7052,045040daa18b,spacy,877,CARDINAL,10
7053,045040daa18b,spacy,877,CARDINAL,20
7054,045040daa18b,spacy,877,DATE,20
7055,045040daa18b,spacy,877,DATE,20
7056,045040daa18b,spacy,878,CARDINAL,196
7057,045040daa18b,spacy,878,ORDINAL,second
7058,045040daa18b,spacy,878,CARDINAL,three
7059,045040daa18b,spacy,879,DATE,covid-19
7060,045040daa18b,spacy,880,PERSON,Erika Newman
7061,045040daa18b,spacy,880,ORG,Council
7062,045040daa18b,transformers,880,B-PER,Erik
7063,045040daa18b,transformers,880,B-PER,##a
7064,045040daa18b,transformers,880,I-PER,Newman
7065,045040daa18b,transformers,880,B-ORG,Council
7066,045040daa18b,spacy,881,PERSON,Erica
7067,045040daa18b,transformers,881,B-PER,Erica
7068,045040daa18b,spacy,884,ORG,Erica Newman Council
7069,045040daa18b,transformers,884,B-PER,Erica
7070,045040daa18b,transformers,884,I-PER,Newman
7071,045040daa18b,transformers,884,I-PER,Council
7072,045040daa18b,spacy,886,PERSON,Cotton
7073,045040daa18b,transformers,886,B-PER,Cotton
7074,045040daa18b,spacy,887,GPE,Karina
7075,045040daa18b,spacy,887,ORG,District Court
7076,045040daa18b,spacy,887,PERSON,Karen Donahue
7077,045040daa18b,spacy,887,ORG,Superior Court
7078,045040daa18b,spacy,887,PERSON,Administration Gordon
7079,045040daa18b,spacy,887,ORG,Department of Public Defense
7080,045040daa18b,spacy,887,PERSON,Dan Clark
7081,045040daa18b,spacy,887,CARDINAL,20
7082,045040daa18b,spacy,887,DATE,20
7083,045040daa18b,spacy,887,DATE,20
7084,045040daa18b,transformers,887,B-PER,Karin
7085,045040daa18b,transformers,887,B-ORG,District
7086,045040daa18b,transformers,887,I-ORG,Court
7087,045040daa18b,transformers,887,B-PER,Karen
7088,045040daa18b,transformers,887,I-PER,Don
7089,045040daa18b,transformers,887,I-PER,##ahu
7090,045040daa18b,transformers,887,B-ORG,Superior
7091,045040daa18b,transformers,887,I-ORG,Court
7092,045040daa18b,transformers,887,B-ORG,Administration
7093,045040daa18b,transformers,887,B-PER,Gordon
7094,045040daa18b,transformers,887,B-ORG,Department
7095,045040daa18b,transformers,887,I-ORG,of
7096,045040daa18b,transformers,887,I-ORG,Public
7097,045040daa18b,transformers,887,I-ORG,Defense
7098,045040daa18b,transformers,887,B-PER,Dan
7099,045040daa18b,transformers,887,I-PER,Clark
7100,045040daa18b,spacy,888,CARDINAL,Six
7101,045040daa18b,spacy,889,DATE,"22, 2006"
7102,045040daa18b,spacy,890,ORDINAL,second
7103,045040daa18b,spacy,890,CARDINAL,three
7104,045040daa18b,spacy,892,DATE,1931 8
7105,045040daa18b,spacy,892,ORDINAL,second
7106,045040daa18b,spacy,892,DATE,the period of July 20
7107,045040daa18b,spacy,892,TIME,one second
7108,045040daa18b,spacy,893,ORDINAL,first
7109,045040daa18b,spacy,894,WORK_OF_ART,Backlog
7110,045040daa18b,spacy,894,DATE,February of 2022
7111,045040daa18b,spacy,894,ORDINAL,second
7112,045040daa18b,spacy,895,ORDINAL,third
7113,045040daa18b,spacy,895,DATE,covid-19
7114,045040daa18b,spacy,896,NORP,Backlog
7115,045040daa18b,spacy,897,MONEY,six hundred thousand dollars
7116,045040daa18b,spacy,898,MONEY,"200,000 dollar"
7117,045040daa18b,spacy,899,ORG,Proviso
7118,045040daa18b,spacy,899,CARDINAL,209
7119,045040daa18b,spacy,899,DATE,covid-19
7120,045040daa18b,spacy,899,CARDINAL,43 250
7121,045040daa18b,spacy,899,DATE,1931
7122,045040daa18b,spacy,899,CARDINAL,8
7123,045040daa18b,transformers,899,B-ORG,Pro
7124,045040daa18b,spacy,900,CARDINAL,3
7125,045040daa18b,spacy,900,DATE,March
7126,045040daa18b,spacy,900,DATE,20
7127,045040daa18b,spacy,900,DATE,22
7128,045040daa18b,spacy,900,DATE,1931
7129,045040daa18b,spacy,900,CARDINAL,eight
7130,045040daa18b,spacy,900,CARDINAL,022
7131,045040daa18b,spacy,901,DATE,a couple more years
7132,045040daa18b,spacy,901,DATE,2324
7133,045040daa18b,spacy,901,ORDINAL,first
7134,045040daa18b,spacy,902,ORG,Superior Court
7135,045040daa18b,transformers,902,B-ORG,Superior
7136,045040daa18b,transformers,902,I-ORG,Court
7137,045040daa18b,spacy,904,ORG,Superior Court
7138,045040daa18b,spacy,904,CARDINAL,ten
7139,045040daa18b,transformers,904,B-ORG,Superior
7140,045040daa18b,transformers,904,I-ORG,Court
7141,045040daa18b,spacy,909,ORG,Cases
7142,045040daa18b,spacy,910,PERCENT,40%
7143,045040daa18b,spacy,910,DATE,the end of March
7144,045040daa18b,spacy,910,ORG,Baseline
7145,045040daa18b,transformers,910,B-MISC,Basel
7146,045040daa18b,spacy,911,PERCENT,37 percent
7147,045040daa18b,spacy,911,WORK_OF_ART,Baseline
7148,045040daa18b,transformers,911,B-MISC,Basel
7149,045040daa18b,transformers,911,I-MISC,##ine
7150,045040daa18b,spacy,912,ORDINAL,second
7151,045040daa18b,spacy,912,ORG,District Court
7152,045040daa18b,spacy,912,ORG,"District, Court"
7153,045040daa18b,spacy,912,PERSON,Civil
7154,045040daa18b,transformers,912,B-ORG,District
7155,045040daa18b,transformers,912,I-ORG,Court
7156,045040daa18b,transformers,912,I-ORG,","
7157,045040daa18b,transformers,912,I-ORG,Court
7158,045040daa18b,transformers,912,B-MISC,Civil
7159,045040daa18b,spacy,913,DATE,the third quarter
7160,045040daa18b,spacy,913,DATE,21
7161,045040daa18b,transformers,913,B-ORG,P
7162,045040daa18b,spacy,914,ORG,Felony
7163,045040daa18b,spacy,915,DATE,8th
7164,045040daa18b,spacy,915,DATE,quarterly
7165,045040daa18b,spacy,920,GPE,Proviso
7166,045040daa18b,spacy,920,ORDINAL,third
7167,045040daa18b,spacy,920,DATE,November of 2022
7168,045040daa18b,transformers,920,B-MISC,Pro
7169,045040daa18b,spacy,921,PERSON,Chair
7170,045040daa18b,spacy,928,PERSON,Karina
7171,045040daa18b,transformers,928,B-PER,Karin
7172,045040daa18b,spacy,937,TIME,last minute
7173,045040daa18b,transformers,939,B-PER,Heather
7174,045040daa18b,spacy,943,NORP,Backlog
7175,045040daa18b,spacy,944,ORG,Superior Court
7176,045040daa18b,transformers,944,B-ORG,Superior
7177,045040daa18b,transformers,944,I-ORG,Court
7178,045040daa18b,spacy,948,ORG,District Court
7179,045040daa18b,transformers,948,B-ORG,District
7180,045040daa18b,transformers,948,I-ORG,Court
7181,045040daa18b,spacy,949,DATE,the third quarter of 2021
7182,045040daa18b,transformers,949,B-ORG,PA
7183,045040daa18b,transformers,949,I-ORG,L
7184,045040daa18b,transformers,949,I-ORG,##M
7185,045040daa18b,spacy,950,ORG,Felony
7186,045040daa18b,spacy,960,DATE,today
7187,045040daa18b,spacy,960,PERSON,Erica
7188,045040daa18b,spacy,960,ORG,Proviso
7189,045040daa18b,transformers,960,B-PER,Erica
7190,045040daa18b,spacy,961,PERSON,Chair
7191,045040daa18b,spacy,966,DATE,years
7192,045040daa18b,spacy,968,CARDINAL,one
7193,045040daa18b,spacy,968,ORG,Justice
7194,045040daa18b,transformers,968,B-PER,Justice
7195,045040daa18b,spacy,971,DATE,year
7196,045040daa18b,spacy,977,NORP,Indian
7197,045040daa18b,transformers,977,B-MISC,Indian
7198,045040daa18b,transformers,978,I-PER,Man
7199,045040daa18b,transformers,978,I-PER,##ion
7200,045040daa18b,spacy,982,PERSON,Dan Clark
7201,045040daa18b,spacy,982,ORG,our Criminal Division
7202,045040daa18b,transformers,982,B-PER,Dan
7203,045040daa18b,transformers,982,I-PER,Clark
7204,045040daa18b,transformers,982,B-ORG,Criminal
7205,045040daa18b,transformers,982,I-ORG,Division
7206,045040daa18b,spacy,986,PERSON,Partners
7207,045040daa18b,spacy,988,PERSON,Dan
7208,045040daa18b,transformers,988,B-PER,Dan
7209,045040daa18b,transformers,989,B-PER,Lisa
7210,045040daa18b,spacy,990,DATE,a few years now
7211,045040daa18b,spacy,990,ORG,Court
7212,045040daa18b,transformers,990,B-ORG,Court
7213,045040daa18b,spacy,993,DATE,every single day
7214,045040daa18b,spacy,994,ORG,District Court
7215,045040daa18b,spacy,994,DATE,years
7216,045040daa18b,transformers,994,B-ORG,District
7217,045040daa18b,transformers,994,I-ORG,Court
7218,045040daa18b,spacy,995,DATE,the next month
7219,045040daa18b,spacy,995,CARDINAL,two
7220,045040daa18b,spacy,995,DATE,a year
7221,045040daa18b,spacy,995,CARDINAL,two
7222,045040daa18b,spacy,1000,ORG,Department of Public Defense
7223,045040daa18b,transformers,1000,B-ORG,Department
7224,045040daa18b,transformers,1000,I-ORG,of
7225,045040daa18b,transformers,1000,I-ORG,Public
7226,045040daa18b,transformers,1000,I-ORG,Defense
7227,045040daa18b,spacy,1001,PERSON,Gordon Hill
7228,045040daa18b,transformers,1001,B-PER,Gordon
7229,045040daa18b,transformers,1001,I-PER,Hill
7230,045040daa18b,spacy,1006,DATE,2019
7231,045040daa18b,spacy,1007,ORG,Cases
7232,045040daa18b,transformers,1011,B-LOC,Carmen
7233,045040daa18b,spacy,1014,ORDINAL,first
7234,045040daa18b,spacy,1014,ORDINAL,first
7235,045040daa18b,spacy,1015,ORDINAL,first
7236,045040daa18b,spacy,1017,ORG,the Superior Court
7237,045040daa18b,transformers,1017,B-ORG,Superior
7238,045040daa18b,transformers,1017,I-ORG,Court
7239,045040daa18b,spacy,1020,PERSON,Councilmember Balducci
7240,045040daa18b,spacy,1020,CARDINAL,two
7241,045040daa18b,transformers,1020,B-PER,Ba
7242,045040daa18b,transformers,1020,I-PER,##ld
7243,045040daa18b,transformers,1020,I-PER,##ucci
7244,045040daa18b,spacy,1021,DATE,years
7245,045040daa18b,spacy,1023,CARDINAL,10
7246,045040daa18b,spacy,1024,DATE,this week
7247,045040daa18b,spacy,1025,DATE,2018
7248,045040daa18b,spacy,1025,DATE,2019
7249,045040daa18b,spacy,1033,ORG,Justice
7250,045040daa18b,transformers,1033,B-ORG,lawn
7251,045040daa18b,transformers,1033,I-ORG,Justice
7252,045040daa18b,spacy,1035,DATE,this fall
7253,045040daa18b,spacy,1036,DATE,today
7254,045040daa18b,spacy,1037,PERSON,Ting
7255,045040daa18b,spacy,1039,CARDINAL,20
7256,045040daa18b,spacy,1039,DATE,20
7257,045040daa18b,spacy,1039,DATE,20 1960
7258,045040daa18b,spacy,1043,CARDINAL,20
7259,045040daa18b,spacy,1043,DATE,20
7260,045040daa18b,spacy,1043,DATE,20 1996
7261,045040daa18b,spacy,1044,PERSON,Cole Wells
7262,045040daa18b,transformers,1044,B-PER,Cole
7263,045040daa18b,transformers,1044,I-PER,Wells
7264,045040daa18b,spacy,1047,DATE,last year
7265,045040daa18b,spacy,1048,ORG,The Public Defense
7266,045040daa18b,transformers,1048,B-ORG,Public
7267,045040daa18b,transformers,1048,I-ORG,Defense
7268,045040daa18b,spacy,1051,DATE,later next month
7269,045040daa18b,spacy,1051,GPE,Staffing
7270,045040daa18b,spacy,1055,PERSON,Clerk
7271,045040daa18b,spacy,1058,PERSON,Councilmember Balducci
7272,045040daa18b,transformers,1058,B-PER,Ba
7273,045040daa18b,transformers,1058,I-PER,##ld
7274,045040daa18b,transformers,1058,I-PER,##ucci
7275,045040daa18b,spacy,1059,ORG,Dombrowski High
7276,045040daa18b,spacy,1059,PERSON,Coleman
7277,045040daa18b,transformers,1059,B-PER,Dom
7278,045040daa18b,transformers,1059,I-PER,##bro
7279,045040daa18b,transformers,1059,B-PER,Coleman
7280,045040daa18b,spacy,1060,PERSON,Perry
7281,045040daa18b,transformers,1060,B-PER,Perry
7282,045040daa18b,transformers,1061,B-MISC,Bears
7283,045040daa18b,spacy,1063,PERSON,Jim McDermott
7284,045040daa18b,transformers,1063,B-PER,Jim
7285,045040daa18b,transformers,1063,I-PER,M
7286,045040daa18b,transformers,1063,I-PER,##c
7287,045040daa18b,transformers,1063,I-PER,##D
7288,045040daa18b,transformers,1063,I-PER,##er
7289,045040daa18b,transformers,1063,I-PER,##mott
7290,045040daa18b,spacy,1065,CARDINAL,six
7291,045040daa18b,spacy,1066,CARDINAL,One
7292,045040daa18b,spacy,1067,CARDINAL,20
7293,045040daa18b,spacy,1067,DATE,20
7294,045040daa18b,spacy,1067,DATE,20 1996
7295,045040daa18b,spacy,1069,ORG,Council
7296,045040daa18b,spacy,1069,DATE,today
7297,045040daa18b,transformers,1069,B-ORG,Council
7298,045040daa18b,spacy,1070,CARDINAL,11
7299,045040daa18b,spacy,1070,CARDINAL,22b
7300,045040daa18b,spacy,1071,CARDINAL,Only 20 to 32
7301,045040daa18b,spacy,1071,GPE,grass
7302,045040daa18b,spacy,1071,ORG,hill
7303,045040daa18b,spacy,1072,FAC,grass hill
7304,045040daa18b,spacy,1073,ORG,Council
7305,045040daa18b,spacy,1073,ORG,Brandy
7306,045040daa18b,transformers,1073,B-ORG,Council
7307,045040daa18b,transformers,1073,B-PER,Brand
7308,045040daa18b,spacy,1077,PERSON,Bellow
7309,045040daa18b,spacy,1077,ORG,Council Central
7310,045040daa18b,transformers,1077,B-PER,Brand
7311,045040daa18b,transformers,1077,B-ORG,Bell
7312,045040daa18b,transformers,1077,I-ORG,##ow
7313,045040daa18b,transformers,1077,B-ORG,Council
7314,045040daa18b,transformers,1077,I-ORG,Central
7315,045040daa18b,spacy,1079,MONEY,41200 us Forest Service
7316,045040daa18b,spacy,1079,CARDINAL,212
7317,045040daa18b,transformers,1079,B-ORG,Forest
7318,045040daa18b,transformers,1079,I-ORG,Service
7319,045040daa18b,transformers,1079,B-LOC,212
7320,045040daa18b,transformers,1079,I-LOC,Road
7321,045040daa18b,spacy,1080,GPE,King County
7322,045040daa18b,spacy,1080,ORG,the Washington State Department of Natural Resources
7323,045040daa18b,spacy,1080,DATE,July 1974
7324,045040daa18b,spacy,1080,GPE,King County
7325,045040daa18b,spacy,1080,ORG,the Washington State Department of Natural Resources
7326,045040daa18b,spacy,1080,LOC,Mountain
7327,045040daa18b,transformers,1080,B-ORG,King
7328,045040daa18b,transformers,1080,I-LOC,County
7329,045040daa18b,transformers,1080,B-ORG,Washington
7330,045040daa18b,transformers,1080,I-ORG,State
7331,045040daa18b,transformers,1080,I-ORG,Department
7332,045040daa18b,transformers,1080,I-ORG,of
7333,045040daa18b,transformers,1080,I-ORG,Natural
7334,045040daa18b,transformers,1080,I-ORG,Resources
7335,045040daa18b,transformers,1080,B-ORG,King
7336,045040daa18b,transformers,1080,I-ORG,County
7337,045040daa18b,transformers,1080,B-ORG,Washington
7338,045040daa18b,transformers,1080,I-ORG,State
7339,045040daa18b,transformers,1080,I-ORG,Department
7340,045040daa18b,transformers,1080,I-ORG,of
7341,045040daa18b,transformers,1080,I-ORG,Natural
7342,045040daa18b,transformers,1080,I-ORG,Resources
7343,045040daa18b,transformers,1080,B-LOC,grass
7344,045040daa18b,transformers,1080,I-LOC,Mountain
7345,045040daa18b,spacy,1081,DATE,1974
7346,045040daa18b,spacy,1082,GPE,the Fates Tower
7347,045040daa18b,spacy,1082,DATE,2015
7348,045040daa18b,spacy,1082,ORG,the County Council
7349,045040daa18b,spacy,1082,DATE,nine-year
7350,045040daa18b,spacy,1082,ORG,Puget Sound
7351,045040daa18b,spacy,1082,ORG,County
